Size,Traditional,Divide & Conquer, Strassen
8x8,759,54480,39314
16x16,3850,441180,275070
32x32,27764,3522725,1949230
64x64,199984,28300645,13689759
128x128,1590980,226670725,96311320
256x256,17491899,1810180054,675504205
2x2,235,755,214
4x4,385,6359,4775
8x8,755,63835,37264
16x16,4060,437115,275125
32x32,26475,3534965,1959049
64x64,202525,28288140,13658110
128x128,1588554,226404035,96269259
256x256,13888504,1810867180,675096744
2x2,195,530,155
4x4,275,6574,4770
8x8,895,54639,38365
16x16,3915,442945,277775
32x32,26580,3536985,1955420
64x64,202634,28303000,13708665
128x128,1592675,226349905,96064645
256x256,13885320,1810901780,676169580
2x2,165,515,144
4x4,300,6409,4570
8x8,770,54035,37674
16x16,4045,439330,274660
32x32,26389,3525505,1944340
64x64,202370,28259559,13746495
128x128,1584155,226311375,96041845
256x256,13867889,1810951395,675567255
2x2,230,560,185
4x4,330,6599,4560
8x8,755,53595,37795
16x16,3889,439035,274715
32x32,26460,3549315,1970110
64x64,201365,28359049,13737480
128x128,1614595,226094365,96232229
256x256,14138695,1815218510,675538180
2x2,180,530,140
4x4,280,6345,4599
8x8,760,54264,38200
16x16,3889,439910,276659
32x32,26670,3512785,1957754
64x64,201335,28236599,13736640
128x128,1588045,226370500,96365360
256x256,13866125,1811208865,675052290
2x2,165,515,140
4x4,244,6360,4580
8x8,770,53630,38050
16x16,3954,438190,274159
32x32,26570,3546215,1948744
64x64,201960,28327925,13703960
128x128,1581890,226293154,96371060
256x256,13894365,1809696890,674409519
2x2,170,515,135
4x4,270,6340,4585
8x8,750,54480,37770
16x16,3865,437269,274415
32x32,26510,3526380,1974865
64x64,201644,28235100,13649644
128x128,1605230,226244104,96464145
256x256,13908120,1813210925,675128630
2x2,210,515,154
4x4,265,6220,4550
8x8,760,53355,38030
16x16,3850,436355,274700
32x32,26480,3511884,1947879
64x64,200565,28157910,13719650
128x128,1599095,225943349,96376370
256x256,14037065,1811088190,675173694
2x2,169,524,145
4x4,265,6620,4624
8x8,755,54759,38245
16x16,3890,443320,278340
32x32,26465,3541465,1951124
64x64,201330,28177975,13786384
128x128,1608379,226012274,96330470
256x256,14357419,1810413824,675093720
2x2,170,520,160
4x4,275,6259,4580
8x8,760,54255,37985
16x16,3850,439670,276179
32x32,26965,3550945,1940325
64x64,201944,28463939,13706020
128x128,1607190,226378275,96532615
256x256,14511490,1810053200,675199625
2x2,170,530,135
4x4,254,6345,4650
8x8,715,54430,38250
16x16,3920,444239,277715
32x32,26750,3553030,1963159
64x64,200885,28345319,13690819
128x128,1591915,226232019,96004660
256x256,18324505,1810769020,675224914
2x2,150,530,135
4x4,270,6325,4714
8x8,769,54430,37979
16x16,3885,438065,274029
32x32,26230,3541929,1947540
64x64,201555,28204444,13696059
128x128,1605415,226392315,96125145
256x256,14579964,1811549550,676094580
2x2,180,515,139
4x4,255,6325,4594
8x8,760,53965,37800
16x16,3905,436205,273810
32x32,26770,3510270,1937664
64x64,201330,28213650,13680495
128x128,1593270,226286350,96093750
256x256,14569339,1811472825,675657289
2x2,155,520,145
4x4,245,6449,4640
8x8,760,54765,37745
16x16,3850,433339,272840
32x32,26150,3528915,1961030
64x64,202905,28226589,13688825
128x128,1606595,226253950,96172699
256x256,14633700,1811304210,675774465
2x2,185,520,140
4x4,259,6335,4595
8x8,760,54940,38160
16x16,3915,440800,276150
32x32,26750,3528295,1963675
64x64,201985,28265555,13683770
128x128,1602560,226417955,96080240
256x256,14327100,1811018019,675208920
2x2,190,530,145
4x4,270,6260,4564
8x8,775,53810,38005
16x16,3845,436504,274125
32x32,26490,3518395,1945549
64x64,200420,28367210,13697614
128x128,1592145,226144825,96201615
256x256,14367424,1811647615,675507240
2x2,165,524,139
4x4,270,6340,4590
8x8,760,54590,38180
16x16,3899,440729,275195
32x32,26455,3546340,1940964
64x64,200250,28199025,13777515
128x128,1580045,226406790,96056035
256x256,14800445,1811016930,675542774
2x2,184,525,140
4x4,265,6370,4640
8x8,805,54550,38245
16x16,3904,440900,275575
32x32,26360,3536420,1971020
64x64,203639,28209185,13716485
128x128,1586485,226487014,96402770
256x256,14472975,1811478555,675369514
2x2,165,525,145
4x4,270,6340,4639
8x8,750,54754,38240
16x16,3880,440334,275700
32x32,33079,3541735,1941610
64x64,200354,28194250,13616059
128x128,1598815,226574915,96190029
256x256,14411735,1811441180,677049810
2x2,175,530,140
4x4,280,6745,4589
8x8,814,54155,37765
16x16,3985,439615,276739
32x32,26440,3532104,1940779
64x64,200245,28237360,13683904
128x128,1582140,226143420,96474355
256x256,14664030,1812546370,675185699
2x2,195,525,140
4x4,259,6560,4600
8x8,765,54254,37835
16x16,3910,435090,273855
32x32,26260,3511960,1935535
64x64,200815,28260375,13690445
128x128,1590644,226217044,96386714
256x256,14690460,1811451569,675217580
2x2,170,520,150
4x4,255,6290,4585
8x8,750,53829,38204
16x16,3860,438040,276400
32x32,26534,3532820,1946380
64x64,201310,28203670,13665144
128x128,1586140,226593540,96290939
256x256,13766080,1811398175,675238509
2x2,175,520,145
4x4,275,6335,4600
8x8,774,55009,37579
16x16,3860,438420,273365
32x32,26290,3534700,1942515
64x64,200890,28210034,13841535
128x128,1618249,226263294,96458250
256x256,14571664,1811453190,674844789
2x2,165,520,134
4x4,274,6345,4625
8x8,745,54255,38119
16x16,3860,441160,275544
32x32,26640,3517085,1951120
64x64,200370,28329160,13824085
128x128,1595855,226019275,96544125
256x256,14560390,1816355585,675726570
2x2,169,535,134
4x4,270,6370,4635
8x8,775,54485,37945
16x16,3880,442050,278130
32x32,26795,3572015,1958489
64x64,201980,28226505,13712520
128x128,1593679,226381929,96120170
256x256,14387150,1813321675,675767884
2x2,195,535,135
4x4,254,6365,4629
8x8,755,55170,39215
16x16,3850,440005,277360
32x32,27320,3555700,1975890
64x64,201555,28281409,13998034
128x128,1628445,226609670,96225299
256x256,14507495,1811758919,684315540
2x2,180,535,145
4x4,275,6374,4620
8x8,749,54415,38254
16x16,3880,439870,275994
32x32,26409,3527095,1955910
64x64,200225,28241695,13678025
128x128,1597210,226256104,96541654
256x256,14407355,1813749615,676738380
2x2,249,685,210
4x4,370,8120,6099
8x8,1095,58449,38099
16x16,3880,456390,277519
32x32,26575,3563164,1973980
64x64,202774,28269440,13766135
128x128,1590175,226676920,96023345
256x256,14447759,1812703174,675606305
2x2,175,514,150
4x4,275,6370,4620
8x8,755,53795,37930
16x16,3840,438895,275919
32x32,26444,3513854,1968489
64x64,200915,28296265,13686510
128x128,1600875,226471280,96511585
256x256,14806705,1811816939,675116284
2x2,160,525,139
4x4,265,6494,4590
8x8,774,54920,37900
16x16,3854,440500,276125
32x32,26465,3517780,1973685
64x64,201945,28438339,13771089
128x128,1583975,226232380,96018815
256x256,14562465,1811222165,676347020
2x2,180,530,145
4x4,269,6300,4584
8x8,770,55365,38210
16x16,3859,441645,275640
32x32,26495,3551775,1955304
64x64,202815,28240790,13661485
128x128,1589005,226296739,96065280
256x256,14432555,1811164294,675589350
2x2,169,525,145
4x4,270,6320,4715
8x8,760,54530,37695
16x16,3860,437025,274035
32x32,26305,3510304,1945235
64x64,200900,28408174,13653875
128x128,1588560,226524450,96226830
256x256,14528519,1840005809,684819245
2x2,175,529,150
4x4,305,6420,4655
8x8,765,54554,38740
16x16,4565,440470,276335
32x32,26800,3513055,1950715
64x64,200380,28335060,13759355
128x128,1612500,226451704,96446334
256x256,14410670,1813026005,675858674
2x2,180,520,145
4x4,270,6514,4625
8x8,760,54320,38055
16x16,4115,439115,274570
32x32,26270,3546280,1956465
64x64,202420,28202219,13743005
128x128,1588624,226498730,96387384
256x256,14605645,1811052725,675190505
2x2,165,525,145
4x4,279,6370,4610
8x8,765,54685,38625
16x16,3960,440739,277125
32x32,26854,3537285,1956300
64x64,201835,28166539,13830910
128x128,1610445,226142549,96445625
256x256,14858299,1812781720,677020775
2x2,160,515,140
4x4,259,6365,4740
8x8,770,54424,37784
16x16,3860,437390,274690
32x32,26219,3528740,1957079
64x64,203150,28482735,13763860
128x128,1586069,225945355,96489265
256x256,14472310,1810717614,675446050
2x2,180,520,150
4x4,275,6355,4640
8x8,885,54660,38350
16x16,3900,441654,275760
32x32,26524,3556014,1996890
64x64,203860,28368235,13723954
128x128,1602589,226230734,96154915
256x256,14532790,1812686365,675263420
2x2,174,530,150
4x4,265,6425,4649
8x8,740,54805,38580
16x16,3940,445360,277250
32x32,26720,3547825,1968260
64x64,205669,28316825,13756925
128x128,1594760,226234070,96205260
256x256,14429214,1812237194,675504944
2x2,155,529,149
4x4,274,6340,4580
8x8,759,54470,37865
16x16,3865,437920,273769
32x32,26350,3540840,1950790
64x64,200780,28170240,13679650
128x128,1586745,226293885,96168905
256x256,14549559,1812733224,675785020
2x2,180,529,145
4x4,264,6345,4630
8x8,745,55250,38265
16x16,3855,438585,274790
32x32,26434,3545770,1963094
64x64,200970,28179760,13701514
128x128,1600080,226321505,96381789
256x256,14468540,1811939584,675633790
2x2,180,520,145
4x4,270,6465,4635
8x8,765,54845,37930
16x16,3880,440940,277725
32x32,26660,3550170,1958645
64x64,202505,28212145,13636980
128x128,1601300,226152384,96446780
256x256,14753564,1810769979,675764590
2x2,175,530,150
4x4,255,6330,4605
8x8,759,54595,38235
16x16,3879,437280,274139
32x32,26445,3517369,1941080
64x64,200535,28175755,13719815
128x128,1594870,226263470,96083490
256x256,14471494,1810704210,674903990
2x2,170,530,139
4x4,265,6455,4595
8x8,765,54255,37840
16x16,4334,440630,276770
32x32,26430,3509019,1940280
64x64,200844,28163440,13684145
128x128,1595799,226436160,96438620
256x256,14721719,1818732924,676178470
2x2,160,519,140
4x4,240,6499,4635
8x8,754,54210,38155
16x16,3859,443140,277890
32x32,26530,3509599,1945709
64x64,201675,28293745,13670205
128x128,1591615,226580719,96404490
256x256,14493270,1812326474,675731300
2x2,185,525,145
4x4,270,6375,4629
8x8,769,54884,38165
16x16,3939,440899,276625
32x32,26804,3569305,1967505
64x64,202685,28237280,13671660
128x128,1588229,227387144,96672539
256x256,14656790,1812729254,675387605
2x2,190,519,139
4x4,275,6345,4625
8x8,759,54510,37984
16x16,3880,438775,272509
32x32,26290,3505095,1941934
64x64,201715,28175860,13719640
128x128,1593525,226124680,96506695
256x256,14547240,1810446525,674647745
2x2,190,519,145
4x4,265,6760,4575
8x8,770,74875,38370
16x16,3890,436345,274555
32x32,26610,3528235,1947880
64x64,202019,28191600,13673605
128x128,1584400,226290135,96523960
256x256,14485840,1809933015,674548474
2x2,160,530,140
4x4,260,6345,4754
8x8,755,54484,38030
16x16,4005,440385,275560
32x32,26379,3566149,1972995
64x64,201315,28187914,13662430
128x128,1585050,226514170,96474524
256x256,14578535,1811359369,674917494
2x2,165,525,155
4x4,260,6350,4604
8x8,760,54630,37745
16x16,3875,438469,274285
32x32,26875,3509905,1945735
64x64,201874,28261160,13877869
128x128,1604765,226077600,96436699
256x256,14641715,1811206635,674953505
2x2,185,514,159
4x4,265,6410,4610
8x8,769,53445,37710
16x16,3915,439350,276090
32x32,26490,3596654,1959860
64x64,201799,28348744,13755445
128x128,1593804,226168829,96384604
256x256,14444999,1811079459,675655165
2x2,185,520,129
4x4,265,7250,4579
8x8,765,54020,37924
16x16,3870,439224,273335
32x32,26555,3554160,1973599
64x64,204254,28466219,13740360
128x128,1602880,226164004,96283934
256x256,14500380,1815832254,675599095
2x2,175,535,150
4x4,269,6470,4740
8x8,795,54859,38349
16x16,4135,442700,275124
32x32,26720,3534120,1967960
64x64,202974,28343930,13743650
128x128,1638399,226390570,96352929
256x256,14450625,1810491734,675375065
2x2,170,530,135
4x4,260,6375,4650
8x8,775,54110,38130
16x16,3885,442725,275265
32x32,26605,3529210,1951540
64x64,200890,28207704,13640949
128x128,1602679,226594095,96321045
256x256,14592690,1819899444,674899310
2x2,175,535,150
4x4,269,6260,4555
8x8,755,53794,37830
16x16,3850,439469,275514
32x32,26530,3516020,1940100
64x64,201069,28227560,13712194
128x128,1594220,226298995,96428029
256x256,14451330,1812891054,675270159
2x2,200,540,155
4x4,270,6365,4614
8x8,780,55010,38214
16x16,3900,441035,276445
32x32,26535,3523949,1942310
64x64,202005,28279989,13747385
128x128,1586640,226149059,96147080
256x256,14530160,1812583955,675347480
2x2,165,514,129
4x4,265,6375,4600
8x8,785,54419,38380
16x16,3880,440194,278070
32x32,27030,3551015,1974160
64x64,200564,28144590,13687395
128x128,1587020,226148710,96332640
256x256,14429780,1811384050,675016625
2x2,165,525,145
4x4,275,6385,4620
8x8,765,54684,38060
16x16,3870,440865,274445
32x32,26360,3507360,1941080
64x64,200825,28224440,13690605
128x128,1592325,226231910,96237274
256x256,14518610,1812917375,675287464
2x2,205,525,145
4x4,254,6339,4604
8x8,760,55205,38054
16x16,3880,439804,277315
32x32,26245,3521205,1953460
64x64,202139,28241080,13698100
128x128,1602964,226338340,96156475
256x256,14529495,1810589984,675308420
2x2,170,514,145
4x4,260,6375,4770
8x8,765,54990,38139
16x16,3845,439945,274864
32x32,26545,3531400,1947355
64x64,202125,28275950,13692105
128x128,1586445,226421980,96416230
256x256,14665385,1812037949,676314504
2x2,185,524,149
4x4,255,6380,4625
8x8,869,54735,38319
16x16,4050,441215,273195
32x32,26469,3516000,1940250
64x64,201960,28230010,13690225
128x128,1631325,226475605,96492270
256x256,14507725,1811778250,675451835
2x2,185,535,140
4x4,275,6364,4635
8x8,774,54405,37950
16x16,3844,441370,277705
32x32,26755,3523230,1935870
64x64,201215,28329370,13729244
128x128,1590550,226269045,96570755
256x256,14532129,1810788969,675915390
2x2,150,520,145
4x4,270,6344,4600
8x8,780,54079,38770
16x16,3900,440935,275515
32x32,27815,3530545,1938120
64x64,200549,28206530,13709810
128x128,1596685,226342539,96561194
256x256,14494350,1811760610,675455784
2x2,165,520,150
4x4,265,6345,4610
8x8,760,53994,37910
16x16,3855,438390,274230
32x32,26535,3527630,1957110
64x64,201030,28331389,13836990
128x128,1608460,226113200,96322079
256x256,14481264,1811015895,674895629
2x2,180,540,140
4x4,275,6384,4625
8x8,755,54250,38070
16x16,3885,441995,276590
32x32,26715,3526450,1953555
64x64,202500,28398775,13747765
128x128,1590955,225917175,96569354
256x256,14501395,1811761145,675678030
2x2,185,534,159
4x4,275,6375,4644
8x8,780,54914,38070
16x16,3875,441900,278125
32x32,26554,3547665,1979675
64x64,202955,28368125,13776880
128x128,1585250,225999480,96331609
256x256,14613895,1812255229,675536190
2x2,230,565,140
4x4,270,6429,4775
8x8,800,55130,38699
16x16,4050,441334,274770
32x32,26650,3539905,1949535
64x64,202145,28270965,13686920
128x128,1585119,225800850,96091185
256x256,14462494,1811396475,676761910
2x2,169,640,210
4x4,385,6520,4649
8x8,780,54704,37895
16x16,3924,442200,277125
32x32,26700,3522390,1977280
64x64,205030,28569880,13827550
128x128,1593695,226347050,96332809
256x256,14539029,1814488389,675806360
2x2,175,510,140
4x4,255,6265,4580
8x8,760,53560,38259
16x16,3845,437969,273849
32x32,26819,3519304,1941940
64x64,201385,28304755,13758825
128x128,1601415,226149509,96388310
256x256,14468555,1812729700,675654810
2x2,170,510,160
4x4,265,6380,4795
8x8,775,54660,37835
16x16,4020,439535,275085
32x32,26335,3541395,1947469
64x64,201185,28314015,13743285
128x128,1591424,226170890,98205059
256x256,14810445,1813080830,675982599
2x2,170,530,145
4x4,260,6380,4634
8x8,770,55165,37725
16x16,4135,438350,277505
32x32,26439,3514429,1974849
64x64,200730,28141240,13747394
128x128,1615139,226785255,96288640
256x256,14462454,1812588575,676086640
2x2,175,530,145
4x4,260,6524,4635
8x8,755,55085,38184
16x16,4150,436125,274770
32x32,26500,3554620,1958215
64x64,201844,28176125,13703050
128x128,1603885,226238905,96070539
256x256,15005425,1810919865,675908225
2x2,155,525,135
4x4,269,6460,4560
8x8,765,53825,38020
16x16,4269,442565,274560
32x32,26405,3535025,1948980
64x64,201764,28269205,13707165
128x128,1594565,226461805,96192560
256x256,14463960,1811550014,675330245
2x2,165,520,150
4x4,260,6349,4585
8x8,770,54405,38370
16x16,3865,441084,275795
32x32,26795,3555469,1958625
64x64,202219,28345954,13674075
128x128,1595295,226572940,96160489
256x256,14812210,1812054369,675693805
2x2,160,535,145
4x4,275,6529,4635
8x8,764,54240,38365
16x16,3880,440009,273930
32x32,26475,3533800,1951580
64x64,222754,28209550,13720490
128x128,1584855,226747220,96224710
256x256,14709325,1812313329,675679924
2x2,170,520,145
4x4,275,6324,4620
8x8,750,54715,38255
16x16,3915,439465,276175
32x32,26655,3536264,1938275
64x64,201360,28332505,13691335
128x128,1601594,226206639,96463469
256x256,14529225,1812808190,675865145
2x2,170,515,145
4x4,270,6260,4575
8x8,754,55300,37674
16x16,3870,437675,276605
32x32,26335,3512425,1950845
64x64,201044,28359134,13810070
128x128,1586054,226378019,96528790
256x256,14507705,1813744455,676011834
2x2,179,530,140
4x4,260,6380,4805
8x8,814,54574,38005
16x16,3865,440080,274554
32x32,26385,3518260,1935574
64x64,201090,28338444,13705565
128x128,1666475,226394185,96474714
256x256,14629675,1811678575,675886445
2x2,164,520,145
4x4,270,6380,4624
8x8,760,54304,38105
16x16,3884,441185,275320
32x32,26750,3529415,1948539
64x64,202480,28207705,13847309
128x128,1607535,226148465,96419809
256x256,14439449,1811644395,675433334
2x2,165,525,140
4x4,265,6325,4604
8x8,769,54234,38875
16x16,3890,437410,274435
32x32,27264,3516745,1942010
64x64,200505,28391605,13797495
128x128,1602540,226120480,96377525
256x256,14549739,1821478125,676282100
2x2,165,535,149
4x4,245,6405,4645
8x8,759,55185,38640
16x16,3930,446210,279160
32x32,27080,3556930,1980700
64x64,201960,28299975,13782314
128x128,1585495,226365755,96270210
256x256,14466045,1812322545,675855930
2x2,165,515,145
4x4,255,6395,4635
8x8,760,54679,38769
16x16,3855,443139,278150
32x32,27235,3525614,1959655
64x64,200379,28190059,13707809
128x128,1586315,226061179,96141385
256x256,14631085,1811459570,675857935
2x2,174,534,150
4x4,230,6390,4640
8x8,755,54110,38279
16x16,3895,461015,277284
32x32,26515,3521205,1939090
64x64,200740,28374400,13741590
128x128,1585775,226378705,96174755
256x256,14496865,1814562084,675355499
2x2,175,530,145
4x4,260,6324,4600
8x8,754,54405,38170
16x16,3835,435419,273900
32x32,46874,3527840,1943825
64x64,201480,28191449,13719615
128x128,1594290,226548480,96395725
256x256,14527475,1811766630,675464015
2x2,165,524,144
4x4,265,6360,4610
8x8,749,53955,38065
16x16,3869,437915,273774
32x32,26639,3535845,1948170
64x64,202245,28179595,13687275
128x128,1597495,230250115,96537214
256x256,14480200,1812062160,675384329
2x2,170,530,150
4x4,280,6280,4565
8x8,745,54500,38000
16x16,3850,436300,275229
32x32,26410,3526920,1946285
64x64,201075,28224040,13722295
128x128,1602070,226611080,96372750
256x256,14581395,1811554129,676074984
2x2,205,535,150
4x4,269,6365,4615
8x8,755,54339,38710
16x16,4145,437655,275700
32x32,27085,3547334,1954120
64x64,200815,28109980,13705189
128x128,1586840,226182639,96286925
256x256,14426864,1812904025,679043484
2x2,185,525,145
4x4,275,6419,4669
8x8,780,55165,38160
16x16,3880,445400,279645
32x32,27125,3561699,1973725
64x64,202670,28504584,13702020
128x128,1613595,226636080,96467124
256x256,14627720,1811352414,675803195
2x2,185,530,135
4x4,264,6325,4595
8x8,775,54135,38115
16x16,3829,438899,274670
32x32,26495,3532324,1944925
64x64,200760,28228310,13743870
128x128,1593159,226397965,96571024
256x256,14510040,1812700740,675546235
2x2,180,520,140
4x4,260,6499,4625
8x8,765,54295,38215
16x16,3895,442144,278104
32x32,26620,3501435,1947575
64x64,202195,28328860,13773174
128x128,1586430,226368489,96426415
256x256,14583685,1812365345,675550524
2x2,160,530,145
4x4,265,6520,4610
8x8,770,54270,38660
16x16,4010,438845,272940
32x32,26375,3523990,1943950
64x64,201520,28258765,13728450
128x128,1595830,225992605,96632045
256x256,14644545,1812291845,675923405
2x2,190,520,144
4x4,260,6324,4625
8x8,754,54985,37770
16x16,3900,438355,274544
32x32,26335,3491630,1940965
64x64,201190,28356505,13797385
128x128,1595760,226653775,96579489
256x256,14550679,1813231860,675739230
2x2,160,530,145
4x4,254,6370,4634
8x8,760,54615,38114
16x16,3890,438695,275360
32x32,26415,3534909,1943089
64x64,202235,28455005,13738765
128x128,1590175,226039954,96528660
256x256,14468424,1812724685,675775710
2x2,174,535,145
4x4,270,6399,4634
8x8,745,54664,38175
16x16,3950,442889,278390
32x32,26535,3570555,1967150
64x64,203830,28416590,13737984
128x128,1583810,226526440,96089994
256x256,14672805,1812386060,676075985
2x2,155,525,140
4x4,260,6359,4655
8x8,759,55215,38590
16x16,3895,445320,277360
32x32,26680,3540440,1948954
64x64,202335,28265680,13691890
128x128,1622734,226385725,96285745
256x256,14435295,1812552779,676278585
2x2,180,660,160
4x4,275,6390,4640
8x8,775,54964,38475
16x16,3879,442040,275600
32x32,27000,3536104,1978300
64x64,203510,28275735,13701930
128x128,1589315,226371354,96357235
256x256,14627415,1817368594,676244595
2x2,170,529,140
4x4,265,6380,4620
8x8,780,55284,38165
16x16,3870,440400,277280
32x32,26545,3517930,1963880
64x64,201679,28278985,13691350
128x128,1585740,226165120,96210989
256x256,14499640,1812878089,675801994
2x2,185,520,135
4x4,255,6324,4590
8x8,760,53974,37640
16x16,3865,439244,274490
32x32,26855,3513205,1980805
64x64,202035,28294915,13830944
128x128,1592305,226381455,96176980
256x256,14709574,1812109880,675890279
2x2,164,540,145
4x4,235,6334,4585
8x8,755,54899,39410
16x16,3889,440250,275645
32x32,26579,3531279,1959179
64x64,201425,28292370,13642365
128x128,1587630,226231435,96146935
256x256,14426265,1814584070,675987269
2x2,184,535,140
4x4,245,6385,4625
8x8,750,54275,39895
16x16,3890,440694,277280
32x32,26640,3531415,1951670
64x64,202475,28263999,13657154
128x128,1601135,226417250,96145320
256x256,14590680,1814734825,676733365
2x2,174,730,180
4x4,315,7415,5700
8x8,1079,54580,38279
16x16,3855,441434,273810
32x32,26469,3556555,1948255
64x64,202209,28176595,13726754
128x128,1594080,226611924,96499745
256x256,14510349,1813529335,675859194
2x2,180,524,140
4x4,265,6385,4630
8x8,760,54690,38239
16x16,3915,442580,273965
32x32,26420,3538095,1957795
64x64,202580,28288195,13724669
128x128,1607354,226451384,96336529
256x256,14605580,1813856755,675512280
2x2,204,645,204
4x4,334,7440,5309
8x8,999,55190,37940
16x16,3850,438384,277170
32x32,26735,3557975,1955879
64x64,201304,28245120,13727915
128x128,1603490,226176780,96434975
256x256,14424780,1813911520,675651155
2x2,185,509,139
4x4,269,6335,4590
8x8,765,54414,37820
16x16,3865,438540,273300
32x32,26755,3531475,1954054
64x64,201549,28157894,13920824
128x128,1617470,226253609,96675515
256x256,14707175,1813276620,675623324
2x2,175,529,140
4x4,270,6345,4715
8x8,764,53834,37710
16x16,3860,437190,275804
32x32,26540,3537399,1961450
64x64,201959,28467055,13736499
128x128,1610145,226097654,96604650
256x256,14499109,1812862485,676251930
2x2,205,525,145
4x4,295,6470,4634
8x8,800,54250,38084
16x16,3885,440389,276775
32x32,27290,3553504,1971700
64x64,203505,28294130,13674390
128x128,1586185,226405060,96085139
256x256,14553770,1814172545,676180670
2x2,170,535,135
4x4,274,6385,4619
8x8,775,54424,37870
16x16,3905,438075,273869
32x32,27850,3516969,1938180
64x64,200509,28270329,13664489
128x128,1588514,226639155,96286425
256x256,14505475,1814307865,676786745
2x2,190,525,145
4x4,265,6365,4620
8x8,754,54165,38170
16x16,3860,440980,276995
32x32,27170,3553514,1952489
64x64,202485,28290650,13752210
128x128,1595170,226640655,96227544
256x256,14647324,1812751474,676450010
2x2,185,525,145
4x4,270,6344,4590
8x8,750,53980,37770
16x16,3855,437445,274170
32x32,26364,3541649,1969444
64x64,200815,28373039,13761984
128x128,1612765,226588520,96429605
256x256,14412700,1813919380,685215195
2x2,190,545,135
4x4,265,6360,4610
8x8,750,54190,37760
16x16,3869,438030,274490
32x32,26714,3503775,1941820
64x64,200975,28264860,13698205
128x128,1595290,226390329,96368085
256x256,14571450,1812433444,676570370
2x2,180,520,145
4x4,255,6570,4589
8x8,770,53835,37774
16x16,4025,434580,274699
32x32,26315,3543144,1954194
64x64,202734,28256350,13701234
128x128,1585785,226495035,96216830
256x256,14537415,1813209889,676485114
2x2,190,515,144
4x4,279,6330,4575
8x8,760,54330,37820
16x16,3855,437965,273505
32x32,26414,3521410,1940860
64x64,200395,28377045,13681435
128x128,1596085,226658694,96204649
256x256,14478850,1813691745,676183110
2x2,180,525,135
4x4,255,6335,4590
8x8,770,54005,37865
16x16,3860,436775,275270
32x32,26515,3509760,1964010
64x64,200790,28235225,13729535
128x128,1600925,226514000,96161925
256x256,14548550,1813565405,675641185
2x2,200,520,140
4x4,265,6470,4590
8x8,770,55040,37530
16x16,3955,440700,275030
32x32,26370,3536920,1953935
64x64,202565,28298890,13745160
128x128,1594205,226310775,97910120
256x256,14603925,1813559930,677087275
2x2,170,540,140
4x4,270,6425,4660
8x8,785,54755,38350
16x16,3920,443370,279600
32x32,27245,3554720,1968295
64x64,202830,28603600,13760820
128x128,1595625,227275030,97191820
256x256,14708795,1822643500,675826720
2x2,175,515,145
4x4,275,6335,4860
8x8,760,54640,37915
16x16,3855,436045,275285
32x32,26325,3544120,1946205
64x64,200910,28279940,13722025
128x128,1618490,226632445,96543185
256x256,14323395,1813440870,674290015
2x2,155,525,140
4x4,280,6335,4580
8x8,755,54315,38250
16x16,3890,439810,274720
32x32,26250,3514945,2016825
64x64,200840,28383115,13741530
128x128,1600045,226113970,96297575
256x256,14667870,1810472765,675531495
2x2,170,535,150
4x4,275,6380,4625
8x8,780,54450,38240
16x16,3890,489460,276635
32x32,26515,3555840,1967970
64x64,204620,28264550,13738105
128x128,1588005,226201685,96383825
256x256,14404995,1810617190,675383370
2x2,175,645,145
4x4,270,6390,4640
8x8,785,54760,38335
16x16,3850,442340,275380
32x32,26815,3529750,1964350
64x64,202200,28244505,13686800
128x128,1607390,225868085,96081125
256x256,14349770,1811282320,674731840
2x2,185,540,140
4x4,260,6345,4625
8x8,765,54485,37995
16x16,3845,457830,274135
32x32,26330,3517160,1949345
64x64,200540,28241185,13679915
128x128,1585070,226507405,96331250
256x256,14024480,1811251870,675350060
